customer_id,gender,age,payment_method
CUS-28643,Female,37,Cash
CUS-28644,Male,40,Card
CUS-28645,Female,64,Cash
CUS-28646,Male,64,Online
CUS-28647,Female,58,Cash
CUS-28648,Male,35,Card
CUS-28649,Male,35,Cash
CUS-28650,Male,22,Card
CUS-28651,Male,21,Cash
CUS-28652,Male,37,Online
CUS-28653,Female,33,Card
CUS-28654,Female,46,Card
CUS-28655,Male,57,Card
CUS-28656,Male,70,Online
CUS-28657,Female,49,Cash
CUS-28658,Female,48,Online
CUS-28659,Male,21,Cash
CUS-28660,Female,51,Online
CUS-28661,Female,22,Cash
CUS-28662,Female,24,Online
CUS-28663,Female,47,Online
CUS-28664,Male,19,Online
CUS-28665,Male,63,Online
CUS-28666,Female,66,Cash
CUS-28667,Male,26,Card
CUS-28668,Female,62,Online
CUS-28669,Male,66,Card
CUS-28670,Male,51,Cash
CUS-28671,Male,70,Cash
CUS-28672,Male,34,Cash
CUS-28673,Male,55,Cash
CUS-28674,Female,56,Cash
CUS-28675,Female,34,Card
CUS-28676,Female,70,Online
CUS-28677,Male,65,Cash
CUS-28678,Male,28,Card
CUS-28679,Male,35,Card
CUS-28680,Male,18,Cash
CUS-28681,Female,36,Online
CUS-28682,Female,25,Cash
CUS-28683,Female,67,Cash
CUS-28684,Male,32,Cash
CUS-28685,Female,51,Card
CUS-28686,Male,21,Card
CUS-28687,Female,45,Online
CUS-28688,Male,45,Cash
CUS-28689,Male,33,Online
CUS-28690,Female,45,Card
CUS-28691,Male,26,Card
CUS-28692,Male,45,Card
CUS-28693,Female,51,Card
CUS-28694,Female,59,Cash
CUS-28695,Female,47,Card
CUS-28696,Female,62,Cash
CUS-28697,Male,33,Online
CUS-28698,Male,64,Cash
CUS-28699,Female,67,Online
CUS-28700,Female,47,Online
CUS-28701,Male,37,Card
CUS-28702,Female,52,Cash
CUS-28703,Female,24,Card
CUS-28704,Male,18,Cash
CUS-28705,Female,33,Card
CUS-28706,Female,24,Online
CUS-28707,Female,51,Cash
CUS-28708,Male,24,Cash
CUS-28709,Male,34,Card
CUS-28710,Male,24,Cash
CUS-28711,Male,56,Online
CUS-28712,Male,26,Cash
CUS-28713,Female,31,Cash
CUS-28714,Male,32,Cash
CUS-28715,Female,39,Card
CUS-28716,Female,30,Online
CUS-28717,Male,45,Online
CUS-28718,Male,53,Card
CUS-28719,Male,50,Cash
CUS-28720,Female,44,Online
CUS-28721,Female,30,Cash
CUS-28722,Male,57,Online
CUS-28723,Male,41,Online
CUS-28724,Female,44,Card
CUS-28725,Male,65,Cash
CUS-28726,Male,59,Card
CUS-28727,Female,66,Card
CUS-28728,Female,56,Online
CUS-28729,Female,56,Online
CUS-28730,Female,21,Online
CUS-28731,Female,58,Card
CUS-28732,Male,68,Card
CUS-28733,Male,64,Online
CUS-28734,Male,60,Cash
CUS-28735,Female,41,Cash
CUS-28736,Female,57,Online
CUS-28737,Female,69,Cash
CUS-28738,Male,70,Cash
CUS-28739,Male,18,Online
CUS-28740,Male,44,Online
CUS-28741,Male,60,Online
CUS-28742,Female,53,Online
CUS-28743,Male,57,Card
CUS-28744,Male,57,Online
CUS-28745,Female,57,Online
CUS-28746,Male,18,Online
CUS-28747,Male,30,Online
CUS-28748,Male,47,Card
CUS-28749,Female,52,Online
CUS-28750,Male,50,Cash
CUS-28751,Female,31,Cash
CUS-28752,Male,29,Online
CUS-28753,Female,53,Cash
CUS-28754,Female,21,Online
CUS-28755,Female,65,Cash
CUS-28756,Female,36,Cash
CUS-28757,Male,66,Card
CUS-28758,Male,52,Online
CUS-28759,Female,33,Cash
CUS-28760,Male,19,Cash
CUS-28761,Male,39,Cash
CUS-28762,Female,23,Card
CUS-28763,Female,38,Online
CUS-28764,Male,39,Online
CUS-28765,Female,53,Online
CUS-28766,Male,66,Online
CUS-28767,Female,60,Card
CUS-28768,Female,30,Cash
CUS-28769,Female,39,Cash
CUS-28770,Female,38,Online
CUS-28771,Female,55,Card
CUS-28772,Female,60,Online
CUS-28773,Male,26,Cash
CUS-28774,Female,43,Online
CUS-28775,Female,52,Cash
CUS-28776,Female,65,Cash
CUS-28777,Female,49,Online
CUS-28778,Male,48,Card
CUS-28779,Male,20,Cash
CUS-28780,Female,25,Card
CUS-28781,Male,37,Cash
CUS-28782,Male,49,Cash
CUS-28783,Male,59,Cash
CUS-28784,Female,60,Online
CUS-28785,Female,36,Online
CUS-28786,Male,66,Card
CUS-28787,Female,20,Cash
CUS-28788,Female,29,Card
CUS-28789,Male,27,Cash
CUS-28790,Female,20,Online
CUS-28791,Female,23,Card
CUS-28792,Female,39,Cash
CUS-28793,Female,52,Card
CUS-28794,Female,31,Cash
CUS-28795,Female,46,Card
CUS-28796,Female,69,Online
CUS-28797,Female,36,Card
CUS-28798,Female,28,Cash
CUS-28799,Female,48,Online
CUS-28800,Female,22,Online
CUS-28801,Female,44,Card
CUS-28802,Male,21,Cash
CUS-28803,Female,19,Card
CUS-28804,Male,35,Card
CUS-28805,Male,67,Online
CUS-28806,Female,51,Cash
CUS-28807,Female,52,Cash
CUS-28808,Male,46,Card
CUS-28809,Female,31,Cash
CUS-28810,Female,65,Card
CUS-28811,Female,69,Cash
CUS-28812,Male,24,Online
CUS-28813,Female,52,Online
CUS-28814,Male,31,Online
CUS-28815,Female,59,Cash
CUS-28816,Female,37,Card
CUS-28817,Female,36,Card
CUS-28818,Male,63,Online
CUS-28819,Female,61,Online
CUS-28820,Male,20,Cash
CUS-28821,Male,68,Online
CUS-28822,Male,35,Online
CUS-28823,Female,25,Cash
CUS-28824,Female,27,Online
CUS-28825,Female,34,Card
CUS-28826,Male,46,Cash
CUS-28827,Male,48,Cash
CUS-28828,Male,46,Cash
CUS-28829,Female,62,Online
CUS-28830,Male,64,Cash
CUS-28831,Male,50,Online
CUS-28832,Male,55,Card
CUS-28833,Female,30,Cash
CUS-28834,Female,48,Card
CUS-28835,Female,70,Cash
CUS-28836,Male,44,Cash
CUS-28837,Female,55,Online
CUS-28838,Female,47,Card
CUS-28839,Male,57,Card
CUS-28840,Male,59,Card
CUS-28841,Male,68,Cash
CUS-28842,Female,65,Cash
CUS-28843,Male,61,Cash
CUS-28844,Male,64,Online
CUS-28845,Male,51,Cash
CUS-28846,Male,44,Card
CUS-28847,Male,18,Card
CUS-28848,Female,60,Card
CUS-28849,Male,58,Cash
CUS-28850,Male,37,Online
CUS-28851,Male,40,Cash
CUS-28852,Female,60,Online
CUS-28853,Female,44,Cash
CUS-28854,Female,58,Cash
CUS-28855,Male,38,Card
CUS-28856,Male,27,Online
CUS-28857,Male,63,Online
CUS-28858,Female,22,Card
CUS-28859,Female,38,Card
CUS-28860,Male,49,Card
CUS-28861,Male,22,Online
CUS-28862,Male,53,Online
CUS-28863,Male,33,Cash
CUS-28864,Male,46,Cash
CUS-28865,Male,51,Cash
CUS-28866,Male,24,Online
CUS-28867,Female,56,Online
CUS-28868,Male,62,Card
CUS-28869,Male,46,Card
CUS-28870,Female,50,Online
CUS-28871,Female,31,Cash
CUS-28872,Male,26,Cash
CUS-28873,Male,40,Cash
CUS-28874,Female,51,Card
CUS-28875,Female,36,Card
CUS-28876,Female,62,Online
CUS-28877,Female,40,Online
CUS-28878,Male,49,Cash
CUS-28879,Male,21,Card
CUS-28880,Male,58,Card
CUS-28881,Male,56,Cash
CUS-28882,Female,64,Online
CUS-28883,Female,63,Card
CUS-28884,Male,34,Card
CUS-28885,Female,24,Card
CUS-28886,Male,70,Card
CUS-28887,Female,43,Card
CUS-28888,Male,52,Online
CUS-28889,Female,29,Online
CUS-28890,Female,48,Cash
CUS-28891,Male,65,Online
CUS-28892,Male,31,Online
CUS-28893,Male,47,Online
CUS-28894,Male,69,Online
CUS-28895,Male,21,Cash
CUS-28896,Female,51,Card
CUS-28897,Female,63,Online
CUS-28898,Female,39,Card
CUS-28899,Male,48,Online
CUS-28900,Female,50,Card
CUS-28901,Male,69,Card
CUS-28902,Male,52,Card
CUS-28903,Male,58,Cash
CUS-28904,Male,40,Card
CUS-28905,Female,60,Online
CUS-28906,Male,18,Card
CUS-28907,Female,29,Online
CUS-28908,Male,62,Card
CUS-28909,Male,23,Card
CUS-28910,Male,43,Card
CUS-28911,Male,25,Online
CUS-28912,Female,51,Online
CUS-28913,Male,61,Card
CUS-28914,Female,23,Cash
CUS-28915,Female,53,Card
CUS-28916,Female,36,Online
CUS-28917,Male,20,Online
CUS-28918,Female,49,Online
CUS-28919,Male,27,Card
CUS-28920,Female,42,Online
CUS-28921,Female,30,Cash
CUS-28922,Female,27,Online
CUS-28923,Male,66,Cash
CUS-28924,Female,55,Online
CUS-28925,Male,51,Cash
CUS-28926,Female,56,Online
CUS-28927,Male,27,Card
CUS-28928,Male,55,Card
CUS-28929,Male,57,Card
CUS-28930,Male,55,Online
CUS-28931,Male,65,Cash
CUS-28932,Female,63,Online
CUS-28933,Female,59,Card
CUS-28934,Male,69,Online
CUS-28935,Male,31,Online
CUS-28936,Male,20,Online
CUS-28937,Female,52,Card
CUS-28938,Female,57,Online
CUS-28939,Female,46,Cash
CUS-28940,Male,20,Online
CUS-28941,Female,30,Card
CUS-28942,Male,41,Online
CUS-28943,Female,54,Online
CUS-28944,Female,19,Online
CUS-28945,Female,43,Online
CUS-28946,Female,58,Online
CUS-28947,Male,45,Online
CUS-28948,Female,34,Cash
CUS-28949,Female,66,Card
CUS-28950,Female,65,Card
CUS-28951,Female,58,Card
CUS-28952,Female,22,Online
CUS-28953,Male,50,Cash
CUS-28954,Male,54,Cash
CUS-28955,Female,36,Online
CUS-28956,Male,20,Cash
CUS-28957,Male,23,Card
CUS-28958,Male,57,Card
CUS-28959,Female,32,Cash
CUS-28960,Female,68,Cash
CUS-28961,Male,43,Online
CUS-28962,Male,19,Card
CUS-28963,Female,38,Cash
CUS-28964,Male,68,Card
CUS-28965,Male,25,Online
CUS-28966,Female,18,Online
CUS-28967,Male,20,Card
CUS-28968,Male,59,Cash
CUS-28969,Male,22,Card
CUS-28970,Female,22,Cash
CUS-28971,Male,43,Card
CUS-28972,Female,18,Card
CUS-28973,Female,43,Card
CUS-28974,Male,34,Cash
CUS-28975,Female,31,Card
CUS-28976,Male,64,Online
CUS-28977,Female,55,Online
CUS-28978,Female,19,Cash
CUS-28979,Female,35,Card
CUS-28980,Male,54,Card
CUS-28981,Female,60,Card
CUS-28982,Male,67,Card
CUS-28983,Female,51,Online
CUS-28984,Female,70,Card
CUS-28985,Female,54,Cash
CUS-28986,Male,35,Cash
CUS-28987,Female,34,Online
CUS-28988,Female,41,Online
CUS-28989,Female,59,Online
CUS-28990,Male,70,Cash
CUS-28991,Female,48,Cash
CUS-28992,Male,63,Cash
CUS-28993,Male,58,Cash
CUS-28994,Female,64,Cash
CUS-28995,Male,56,Card
CUS-28996,Female,20,Online
CUS-28997,Female,48,Cash
CUS-28998,Male,53,Card
CUS-28999,Male,23,Online
CUS-29000,Female,30,Cash
CUS-29001,Female,25,Online
CUS-29002,Female,36,Cash
CUS-29003,Female,30,Cash
CUS-29004,Male,37,Card
CUS-29005,Female,52,Online
CUS-29006,Female,27,Card
CUS-29007,Female,50,Cash
CUS-29008,Male,40,Cash
CUS-29009,Female,47,Online
CUS-29010,Female,18,Cash
CUS-29011,Male,22,Online
CUS-29012,Female,60,Card
CUS-29013,Female,43,Online
CUS-29014,Male,36,Cash
CUS-29015,Female,40,Card
CUS-29016,Female,21,Cash
CUS-29017,Male,45,Card
CUS-29018,Male,19,Cash
CUS-29019,Male,50,Card
CUS-29020,Female,34,Cash
CUS-29021,Female,41,Online
CUS-29022,Female,34,Card
CUS-29023,Female,68,Card
CUS-29024,Female,49,Online
CUS-29025,Female,64,Online
CUS-29026,Female,37,Online
CUS-29027,Male,37,Online
CUS-29028,Male,70,Cash
CUS-29029,Female,25,Card
CUS-29030,Male,63,Online
CUS-29031,Male,42,Card
CUS-29032,Female,35,Online
CUS-29033,Male,43,Online
CUS-29034,Female,29,Online
CUS-29035,Female,52,Online
CUS-29036,Male,50,Cash
CUS-29037,Female,62,Card
CUS-29038,Male,54,Cash
CUS-29039,Female,68,Online
CUS-29040,Male,45,Card
CUS-29041,Female,29,Online
CUS-29042,Male,29,Cash
CUS-29043,Male,24,Card
CUS-29044,Female,61,Online
CUS-29045,Female,47,Cash
CUS-29046,Female,47,Card
CUS-29047,Female,33,Card
CUS-29048,Male,38,Cash
CUS-29049,Female,58,Card
CUS-29050,Female,24,Online
CUS-29051,Female,48,Online
CUS-29052,Female,37,Card
CUS-29053,Female,35,Online
CUS-29054,Male,63,Online
CUS-29055,Male,39,Card
CUS-29056,Female,64,Card
CUS-29057,Male,24,Online
CUS-29058,Male,41,Card
CUS-29059,Male,25,Online
CUS-29060,Male,61,Card
CUS-29061,Female,54,Online
CUS-29062,Male,19,Card
CUS-29063,Male,44,Card
CUS-29064,Male,34,Card
CUS-29065,Male,57,Card
CUS-29066,Male,46,Cash
CUS-29067,Female,47,Cash
CUS-29068,Male,25,Cash
CUS-29069,Male,43,Online
CUS-29070,Male,48,Card
CUS-29071,Female,49,Cash
CUS-29072,Female,35,Card
CUS-29073,Female,39,Card
CUS-29074,Male,50,Online
CUS-29075,Female,23,Online
CUS-29076,Male,65,Card
CUS-29077,Female,52,Card
CUS-29078,Male,37,Card
CUS-29079,Female,28,Online
CUS-29080,Female,51,Online
CUS-29081,Male,57,Online
CUS-29082,Female,24,Card
CUS-29083,Female,28,Online
CUS-29084,Male,26,Online
CUS-29085,Male,36,Online
CUS-29086,Male,32,Cash
CUS-29087,Female,26,Online
CUS-29088,Male,59,Cash
CUS-29089,Female,55,Cash
CUS-29090,Male,57,Card
CUS-29091,Male,65,Online
CUS-29092,Male,68,Cash
CUS-29093,Female,27,Cash
CUS-29094,Female,24,Cash
CUS-29095,Female,38,Online
CUS-29096,Male,40,Cash
CUS-29097,Female,53,Online
CUS-29098,Female,52,Card
CUS-29099,Male,22,Online
CUS-29100,Female,31,Online
CUS-29101,Female,19,Card
CUS-29102,Male,31,Card
CUS-29103,Male,23,Cash
CUS-29104,Male,68,Online
CUS-29105,Male,36,Online
CUS-29106,Female,63,Cash
CUS-29107,Female,26,Cash
CUS-29108,Male,32,Card
CUS-29109,Female,30,Online
CUS-29110,Male,23,Card
CUS-29111,Male,51,Online
CUS-29112,Female,33,Online
CUS-29113,Female,28,Online
CUS-29114,Male,27,Card
CUS-29115,Male,31,Online
CUS-29116,Female,26,Online
CUS-29117,Male,70,Card
CUS-29118,Female,47,Cash
CUS-29119,Male,43,Cash
CUS-29120,Male,19,Online
CUS-29121,Male,36,Card
CUS-29122,Male,49,Cash
CUS-29123,Male,27,Cash
CUS-29124,Male,62,Online
CUS-29125,Female,35,Card
CUS-29126,Male,18,Card
CUS-29127,Female,70,Cash
CUS-29128,Male,42,Card
CUS-29129,Male,19,Card
CUS-29130,Male,43,Cash
CUS-29131,Female,56,Card
CUS-29132,Female,44,Cash
CUS-29133,Male,47,Online
CUS-29134,Female,35,Online
CUS-29135,Female,32,Online
CUS-29136,Female,66,Online
CUS-29137,Female,38,Cash
CUS-29138,Female,54,Card
CUS-29139,Female,58,Cash
CUS-29140,Female,22,Card
CUS-29141,Female,33,Online
CUS-29142,Female,38,Cash
CUS-29143,Male,65,Cash
CUS-29144,Female,69,Online
CUS-29145,Female,44,Online
CUS-29146,Male,37,Cash
CUS-29147,Female,32,Cash
CUS-29148,Female,67,Card
CUS-29149,Male,69,Cash
CUS-29150,Male,39,Cash
CUS-29151,Male,68,Online
CUS-29152,Female,58,Online
CUS-29153,Male,60,Card
CUS-29154,Female,65,Online
CUS-29155,Female,38,Card
CUS-29156,Female,31,Online
CUS-29157,Female,41,Card
CUS-29158,Male,41,Online
CUS-29159,Female,30,Cash
CUS-29160,Male,50,Card
CUS-29161,Male,66,Card
CUS-29162,Female,68,Cash
CUS-29163,Male,21,Card
CUS-29164,Female,67,Card
CUS-29165,Female,66,Online
CUS-29166,Male,63,Online
CUS-29167,Male,68,Online
CUS-29168,Female,62,Online
CUS-29169,Female,31,Online
CUS-29170,Male,65,Online
CUS-29171,Male,47,Card
CUS-29172,Female,48,Online
CUS-29173,Male,67,Card
CUS-29174,Female,55,Card
CUS-29175,Female,54,Card
CUS-29176,Male,18,Card
CUS-29177,Female,35,Online
CUS-29178,Female,30,Cash
CUS-29179,Female,24,Online
CUS-29180,Male,29,Online
CUS-29181,Male,38,Card
CUS-29182,Female,26,Card
CUS-29183,Female,51,Cash
CUS-29184,Male,21,Online
CUS-29185,Female,24,Cash
CUS-29186,Male,20,Card
CUS-29187,Female,45,Online
CUS-29188,Female,48,Online
CUS-29189,Male,27,Cash
CUS-29190,Male,50,Online
CUS-29191,Male,70,Online
CUS-29192,Female,64,Cash
CUS-29193,Female,23,Cash
CUS-29194,Female,30,Online
CUS-29195,Female,18,Cash
CUS-29196,Male,20,Online
CUS-29197,Male,30,Cash
CUS-29198,Female,69,Online
CUS-29199,Male,64,Card
CUS-29200,Female,20,Cash
CUS-29201,Female,46,Card
CUS-29202,Female,46,Cash
CUS-29203,Female,54,Card
CUS-29204,Female,24,Online
CUS-29205,Male,53,Cash
CUS-29206,Male,58,Online
CUS-29207,Male,23,Cash
CUS-29208,Female,56,Online
CUS-29209,Female,43,Card
CUS-29210,Male,60,Online
CUS-29211,Female,69,Cash
CUS-29212,Male,58,Cash
CUS-29213,Female,31,Online
CUS-29214,Female,49,Cash
CUS-29215,Female,44,Card
CUS-29216,Female,21,Card
CUS-29217,Female,26,Card
CUS-29218,Female,66,Card
CUS-29219,Male,43,Cash
CUS-29220,Female,38,Online
CUS-29221,Male,61,Online
CUS-29222,Male,63,Card
CUS-29223,Male,18,Cash
CUS-29224,Male,20,Online
CUS-29225,Male,58,Cash
CUS-29226,Female,61,Card
CUS-29227,Male,52,Card
CUS-29228,Female,33,Online
CUS-29229,Female,58,Card
CUS-29230,Male,59,Card
CUS-29231,Male,70,Online
CUS-29232,Female,53,Online
CUS-29233,Male,37,Card
CUS-29234,Female,41,Online
CUS-29235,Female,47,Cash
CUS-29236,Male,27,Cash
CUS-29237,Female,26,Card
CUS-29238,Female,33,Card
CUS-29239,Female,31,Card
CUS-29240,Female,48,Card
CUS-29241,Female,58,Online
CUS-29242,Male,31,Cash
CUS-29243,Female,44,Card
CUS-29244,Female,70,Cash
CUS-29245,Male,42,Online
CUS-29246,Male,25,Online
CUS-29247,Female,28,Online
CUS-29248,Male,56,Online
CUS-29249,Male,38,Online
CUS-29250,Male,39,Cash
CUS-29251,Male,50,Cash
CUS-29252,Male,38,Card
CUS-29253,Female,18,Online
CUS-29254,Female,60,Cash
CUS-29255,Female,37,Card
CUS-29256,Male,43,Card
CUS-29257,Female,58,Online
CUS-29258,Male,60,Cash
CUS-29259,Female,33,Online
CUS-29260,Male,35,Online
CUS-29261,Male,51,Cash
CUS-29262,Male,49,Card
CUS-29263,Female,23,Online
CUS-29264,Male,22,Cash
CUS-29265,Female,49,Online
CUS-29266,Male,68,Online
CUS-29267,Male,49,Cash
CUS-29268,Female,49,Online
CUS-29269,Female,58,Online
CUS-29270,Female,32,Card
CUS-29271,Male,56,Card
CUS-29272,Female,48,Cash
CUS-29273,Male,59,Online
CUS-29274,Male,62,Card
CUS-29275,Male,39,Online
CUS-29276,Female,24,Online
CUS-29277,Male,70,Card
CUS-29278,Male,25,Cash
CUS-29279,Male,61,Online
CUS-29280,Female,50,Online
CUS-29281,Male,55,Card
CUS-29282,Male,58,Online
CUS-29283,Female,37,Cash
CUS-29284,Female,56,Online
CUS-29285,Male,18,Card
CUS-29286,Male,29,Card
CUS-29287,Female,21,Cash
CUS-29288,Male,62,Online
CUS-29289,Male,25,Online
CUS-29290,Female,30,Online
CUS-29291,Female,51,Cash
CUS-29292,Female,51,Online
CUS-29293,Female,50,Online
CUS-29294,Female,68,Online
CUS-29295,Male,20,Cash
CUS-29296,Male,24,Cash
CUS-29297,Female,68,Online
CUS-29298,Female,25,Card
CUS-29299,Male,33,Online
CUS-29300,Female,58,Cash
CUS-29301,Male,45,Card
CUS-29302,Female,42,Online
CUS-29303,Male,40,Online
CUS-29304,Female,32,Online
CUS-29305,Male,33,Online
CUS-29306,Female,29,Cash
CUS-29307,Male,36,Cash
CUS-29308,Female,57,Cash
CUS-29309,Male,43,Card
CUS-29310,Female,29,Card
CUS-29311,Female,56,Online
CUS-29312,Female,21,Online
CUS-29313,Female,66,Online
CUS-29314,Male,54,Online
CUS-29315,Female,21,Cash
CUS-29316,Female,59,Card
CUS-29317,Female,58,Cash
CUS-29318,Male,45,Online
CUS-29319,Female,67,Online
CUS-29320,Male,54,Cash
CUS-29321,Female,23,Online
CUS-29322,Male,64,Online
CUS-29323,Female,67,Cash
CUS-29324,Male,56,Card
CUS-29325,Male,41,Online
CUS-29326,Male,42,Online
CUS-29327,Female,50,Card
CUS-29328,Female,30,Online
CUS-29329,Male,45,Online
CUS-29330,Female,49,Online
CUS-29331,Male,29,Online
CUS-29332,Female,45,Card
CUS-29333,Male,29,Cash
CUS-29334,Male,27,Cash
CUS-29335,Female,38,Cash
CUS-29336,Female,38,Cash
CUS-29337,Male,67,Cash
CUS-29338,Male,67,Card
CUS-29339,Female,45,Cash
CUS-29340,Female,51,Cash
CUS-29341,Male,56,Cash
CUS-29342,Male,39,Online
CUS-29343,Male,42,Card
CUS-29344,Female,70,Card
CUS-29345,Female,48,Cash
CUS-29346,Female,20,Card
CUS-29347,Male,40,Online
CUS-29348,Female,20,Cash
CUS-29349,Male,32,Card
CUS-29350,Female,58,Card
CUS-29351,Female,51,Cash
CUS-29352,Male,18,Online
CUS-29353,Female,23,Cash
CUS-29354,Male,33,Card
CUS-29355,Male,44,Card
CUS-29356,Male,53,Online
CUS-29357,Female,42,Online
CUS-29358,Female,63,Cash
CUS-29359,Male,68,Cash
CUS-29360,Male,23,Cash
CUS-29361,Female,53,Online
CUS-29362,Male,64,Cash
CUS-29363,Male,68,Cash
CUS-29364,Female,37,Cash
CUS-29365,Male,36,Cash
CUS-29366,Male,69,Card
CUS-29367,Male,35,Online
CUS-29368,Male,63,Online
CUS-29369,Female,50,Card
CUS-29370,Male,47,Online
CUS-29371,Female,40,Online
CUS-29372,Female,68,Cash
CUS-29373,Male,37,Online
CUS-29374,Female,29,Cash
CUS-29375,Female,66,Online
CUS-29376,Male,53,Online
CUS-29377,Male,18,Cash
CUS-29378,Female,24,Online
CUS-29379,Female,57,Online
CUS-29380,Female,47,Online
CUS-29381,Female,30,Card
CUS-29382,Female,37,Online
CUS-29383,Male,39,Cash
CUS-29384,Female,23,Online
CUS-29385,Female,58,Card
CUS-29386,Female,18,Card
CUS-29387,Male,48,Cash
CUS-29388,Female,42,Cash
CUS-29389,Male,25,Online
CUS-29390,Female,33,Card
CUS-29391,Female,25,Online
CUS-29392,Male,42,Online
CUS-29393,Male,37,Cash
CUS-29394,Male,29,Card
CUS-29395,Male,22,Cash
CUS-29396,Female,37,Online
CUS-29397,Male,57,Card
CUS-29398,Male,37,Cash
CUS-29399,Female,54,Card
CUS-29400,Female,25,Cash
CUS-29401,Female,20,Online
CUS-29402,Female,53,Cash
CUS-29403,Male,64,Online
CUS-29404,Male,34,Online
CUS-29405,Female,40,Cash
CUS-29406,Male,21,Online
CUS-29407,Male,35,Cash
CUS-29408,Male,52,Card
CUS-29409,Female,39,Card
CUS-29410,Female,36,Card
CUS-29411,Female,62,Cash
CUS-29412,Female,38,Card
CUS-29413,Male,51,Card
CUS-29414,Male,54,Online
CUS-29415,Male,20,Online
CUS-29416,Male,52,Card
CUS-29417,Female,49,Cash
CUS-29418,Female,21,Cash
CUS-29419,Male,45,Online
CUS-29420,Female,40,Cash
CUS-29421,Female,54,Card
CUS-29422,Female,18,Card
CUS-29423,Female,57,Online
CUS-29424,Female,59,Card
CUS-29425,Female,61,Card
CUS-29426,Male,22,Cash
CUS-29427,Female,58,Online
CUS-29428,Male,29,Card
CUS-29429,Female,26,Card
CUS-29430,Female,51,Cash
CUS-29431,Male,26,Cash
CUS-29432,Female,60,Cash
CUS-29433,Male,45,Cash
CUS-29434,Male,19,Online
CUS-29435,Female,42,Cash
CUS-29436,Female,39,Online
CUS-29437,Female,18,Online
CUS-29438,Male,23,Cash
CUS-29439,Male,68,Cash
CUS-29440,Male,58,Card
CUS-29441,Female,28,Online
CUS-29442,Female,51,Online
CUS-29443,Male,62,Online
CUS-29444,Female,42,Card
CUS-29445,Male,27,Card
CUS-29446,Male,69,Card
CUS-29447,Female,61,Cash
CUS-29448,Female,20,Online
CUS-29449,Female,37,Card
CUS-29450,Male,32,Cash
CUS-29451,Male,38,Card
CUS-29452,Male,40,Card
CUS-29453,Female,44,Card
CUS-29454,Female,40,Card
CUS-29455,Male,70,Cash
CUS-29456,Female,42,Card
CUS-29457,Male,30,Cash
CUS-29458,Female,51,Online
CUS-29459,Female,64,Cash
CUS-29460,Male,21,Online
CUS-29461,Female,69,Online
CUS-29462,Male,45,Card
CUS-29463,Male,59,Cash
CUS-29464,Male,35,Card
CUS-29465,Female,65,Card
CUS-29466,Female,36,Card
CUS-29467,Male,50,Online
CUS-29468,Male,33,Card
CUS-29469,Female,36,Card
CUS-29470,Male,60,Cash
CUS-29471,Male,47,Online
CUS-29472,Male,51,Card
CUS-29473,Male,63,Online
CUS-29474,Female,30,Cash
CUS-29475,Female,23,Cash
CUS-29476,Male,57,Card
CUS-29477,Male,21,Cash
